app,route,mutant_uid,op_id,file,line,column,target,ordinal_this_run,stage_compile,tce,stage_link,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,resolved,resolution,exit_code,wall_seconds,perf_median,artifact_digest,note
resize,ast_emitted,4fb02e4379ac5593,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,818,25,operator< -> operator<=,m058_cxx_rel_swap_operator_lt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,2337fbdb6686152d,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,818,25,operator< -> operator==,m061_cxx_rel_swap_operator_eq_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,298e31ea32cc07e4,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,818,25,operator< -> operator>=,m060_cxx_rel_swap_operator_gt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,c3f9173b2560617d,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,823,27,operator/ -> operator-,m064_cxx_arith_swap_operator_sub,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,edb26407ee3f1554,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,823,27,operator/ -> operator+,m063_cxx_arith_swap_operator_add,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,f2c9870b93d8b736,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,818,25,operator< -> operator!=,m062_cxx_rel_swap_operator_not_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,14fbf94b42736e76,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,839,37,operator== -> operator<,m069_cxx_rel_swap_operator_lt,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
resize,ast_emitted,a33e290fb286dffc,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,823,22,operator+ -> operator-,m066_cxx_arith_swap_operator_sub,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,e39daf341d970fa1,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,823,27,operator/ -> operator*,m065_cxx_arith_swap_operator_mul,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,5ad630c2b1e23a3a,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,839,37,operator== -> operator>,m071_cxx_rel_swap_operator_gt,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
resize,ast_emitted,be1458e216dcfdda,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,823,22,operator+ -> operator/,m068_cxx_arith_swap_operator_div,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,80ec5d55da4f6985,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,839,37,operator== -> operator!=,m073_cxx_rel_swap_operator_not_eq,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
resize,ast_emitted,5d82f31cb5d247ef,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,839,37,operator== -> operator>=,m072_cxx_rel_swap_operator_gt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,a4056152a48b93d9,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,823,22,operator+ -> operator*,m067_cxx_arith_swap_operator_mul,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,b522ad546ed68167,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,967,35,operator+ -> operator*,m075_cxx_arith_swap_operator_mul,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
resize,ast_emitted,6d4c2c496a024fee,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,839,37,operator== -> operator<=,m070_cxx_rel_swap_operator_lt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
